0.2	91.59	50.79	91.59
0.4	91.33	50.79	91.33
0.6	91.3	50.93	91.3
0.8	91.46	51.21	91.46
1.0	91.76	51.6	91.76
1.2	92.16	52.09	92.16
1.4	92.61	52.68	92.61
1.6	93.08	53.35	93.08
1.8	93.52	54.11	93.52
2.0	93.85	55.03	93.85
2.2	94.1	55.89	94.1
2.4	94.24	56.59	94.24
2.6	94.18	56.88	94.18
2.8	93.99	56.88	93.99
3.0	93.72	56.65	93.72
3.2	93.43	56.15	93.43
3.4	93.15	55.4	93.15
3.6	92.86	54.62	92.86
3.8	92.57	53.92	92.57
4.0	92.32	53.74	92.32
4.2	92.11	54.05	92.11
4.4	91.91	54.5	91.91
4.6	91.71	55.01	91.71
4.8	91.51	55.4	91.51
5.0	91.26	55.37	91.26
5.2	91.01	55.26	91.01
5.4	90.78	55.12	90.78
5.6	90.58	54.97	90.58
5.8	90.41	54.92	90.41
6.0	90.28	54.93	90.28
6.2	90.21	54.98	90.21
6.4	90.23	55.08	90.23
6.6	90.36	55.16	90.36
6.8	90.63	55.27	90.63
7.0	90.97	55.5	90.97
7.2	91.38	55.92	91.38
7.4	91.88	56.83	91.88
7.6	92.43	58.05	92.43
7.8	92.96	59.24	92.96
8.0	93.44	60.18	93.44
8.2	93.8	60.53	93.8
8.4	94.08	60.65	94.08
8.6	94.29	60.6	94.29
8.8	94.48	60.66	94.48
9.0	94.56	60.55	94.56
9.2	94.46	60.21	94.46
9.4	93.97	59.26	93.97
9.6	93.16	57.86	93.16
9.8	92.28	56.36	92.28
10.0	91.45	54.93	91.45
10.2	91.23	54.43	91.23
10.4	91.23	54.27	91.23
10.6	91.32	54.29	91.32
10.8	91.45	54.42	91.45
11.0	91.52	54.53	91.52
11.2	91.24	54.29	91.24
11.4	90.91	54.02	90.91
11.6	90.52	53.73	90.52
11.8	90.11	53.45	90.11
12.0	89.69	53.2	89.69
12.2	89.27	52.99	89.27
12.4	88.89	52.8	88.89
12.6	88.55	52.64	88.55
12.8	88.3	52.52	88.3
13.0	88.2	52.41	88.2
13.2	88.16	52.36	88.16
13.4	88.19	52.38	88.19
13.6	88.27	52.48	88.27
13.8	88.39	52.7	88.39
14.0	88.56	53.01	88.56
14.2	88.77	53.41	88.77
14.4	89.02	53.92	89.02
14.6	89.32	54.61	89.32
14.8	89.65	55.36	89.65
15.0	90.0	56.14	90.0
15.2	90.38	56.92	90.38
15.4	90.87	57.72	90.87
15.6	91.3	58.41	91.3
15.8	91.62	58.9	91.62
16.0	91.67	58.99	91.67
16.2	91.43	58.65	91.43
16.4	91.05	58.1	91.05
16.6	90.58	57.37	90.58
16.8	90.08	56.5	90.08
17.0	89.56	55.58	89.56
17.2	89.05	54.64	89.05
17.4	88.57	53.77	88.57
17.6	88.3	53.21	88.3
17.8	88.14	52.84	88.14
18.0	88.02	52.58	88.02
18.2	87.92	52.4	87.92
18.4	87.82	52.29	87.82
18.6	87.6	52.18	87.6
18.8	87.35	52.1	87.35
19.0	87.11	52.05	87.11
19.2	86.86	52.01	86.86
19.4	86.63	51.93	86.63
19.6	86.42	51.78	86.42
19.8	86.24	51.67	86.24
20.0	86.13	51.65	86.13
20.2	86.08	51.73	86.08
20.4	86.14	52.11	86.14
20.6	86.3	52.65	86.3
20.8	86.55	53.31	86.55
21.0	86.88	54.05	86.88
21.2	87.34	54.84	87.34
21.4	87.91	55.68	87.91
21.6	88.53	56.54	88.53
21.8	89.18	57.43	89.18
22.0	89.82	58.38	89.82
