  0.00000	 99.05000	 76.72178	 99.05000
  0.20000	 98.82000	 76.47879	 98.82000
  0.40000	 98.50000	 76.14817	 98.50000
  0.60000	 98.10000	 75.74052	 98.10000
  0.80000	 97.66000	 75.29545	 97.66000
  1.00000	 97.17000	 74.80381	 97.17000
  1.20000	 96.68000	 74.31465	 96.68000
  1.40000	 96.20000	 73.83796	 96.20000
  1.60000	 95.74000	 73.38361	 95.74000
  1.80000	 95.34000	 72.99049	 95.34000
  2.00000	 95.00000	 72.65848	 95.00000
  2.20000	 94.75000	 72.41648	 94.75000
  2.40000	 94.72000	 72.39040	 94.72000
  2.60000	 95.02000	 72.68639	 95.02000
  2.80000	 95.35000	 73.01194	 95.35000
  3.00000	 95.66000	 73.31767	 95.66000
  3.20000	 95.90000	 73.55450	 95.90000
  3.40000	 95.87000	 73.52796	 95.87000
  3.60000	 95.51000	 73.18017	 95.51000
  3.80000	 95.06000	 72.74515	 95.06000
  4.00000	 94.56000	 72.26255	 94.56000
  4.20000	 94.05000	 71.77184	 94.05000
  4.40000	 93.68000	 71.41913	 93.68000
  4.60000	 93.39000	 71.14617	 93.39000
  4.80000	 93.18000	 70.95276	 93.18000
  5.00000	 93.05000	 70.83862	 93.05000
  5.20000	 93.01000	 70.81310	 93.01000
  5.40000	 93.09000	 70.90488	 93.09000
  5.60000	 93.56000	 71.37566	 93.56000
  5.80000	 94.21000	 72.02036	 94.21000
  6.00000	 94.82000	 72.62420	 94.82000
  6.20000	 95.29000	 73.08940	 95.29000
  6.40000	 95.56000	 73.35754	 95.56000
  6.60000	 95.14000	 72.95302	 95.14000
  6.80000	 94.42000	 72.25621	 94.42000
  7.00000	 93.58000	 71.44360	 93.58000
  7.20000	 92.67000	 70.56511	 92.67000
  7.40000	 92.02000	 69.94230	 92.02000
  7.60000	 91.59000	 69.53648	 91.59000
  7.80000	 91.24000	 69.21133	 91.24000
  8.00000	 90.98000	 68.97615	 90.98000
  8.20000	 90.79000	 68.81103	 90.79000
  8.40000	 90.67000	 68.71547	 90.67000
  8.60000	 90.60000	 68.66957	 90.60000
  8.80000	 90.51000	 68.60491	 90.51000
  9.00000	 90.48000	 68.59893	 90.48000
  9.20000	 90.52000	 68.66103	 90.52000
  9.40000	 90.63000	 68.79087	 90.63000
  9.60000	 90.82000	 68.99780	 90.82000
  9.80000	 91.22000	 69.40768	 91.22000
 10.00000	 91.78000	 69.97129	 91.78000
 10.20000	 92.31000	 70.50333	 92.31000
 10.40000	 92.76000	 70.95483	 92.76000
 10.60000	 93.02000	 71.21883	 93.02000
 10.80000	 92.77000	 70.98487	 92.77000
 11.00000	 92.37000	 70.60382	 92.37000
 11.20000	 91.88000	 70.13513	 91.88000
 11.40000	 91.34000	 69.61858	 91.34000
 11.60000	 90.85000	 69.15205	 90.85000
 11.80000	 90.54000	 68.86219	 90.54000
 12.00000	 90.30000	 68.64207	 90.30000
 12.20000	 90.15000	 68.51088	 90.15000
 12.40000	 90.12000	 68.49742	 90.12000
 12.60000	 90.21000	 68.60122	 90.21000
 12.80000	 90.62000	 69.01595	 90.62000
