0.2	99.86	55.4	99.86
0.4	99.11	54.95	99.11
0.6	98.61	54.77	98.61
0.8	98.35	54.82	98.35
1.0	98.3	55.05	98.3
1.2	98.41	55.42	98.41
1.4	98.68	55.9	98.68
1.6	99.05	56.45	99.05
1.8	99.52	57.02	99.52
2.0	100.04	57.57	100.04
2.2	100.55	57.97	100.55
2.4	101.01	58.09	101.01
2.6	101.45	58.16	101.45
2.8	101.89	58.22	101.89
3.0	102.31	58.32	102.31
3.2	102.64	58.54	102.64
3.4	102.78	59.02	102.78
3.6	102.95	59.57	102.95
3.8	103.22	60.17	103.22
4.0	103.65	60.8	103.65
4.2	104.46	61.5	104.46
4.4	105.9	62.28	105.9
4.6	107.41	62.98	107.41
4.8	108.86	63.53	108.86
5.0	110.14	63.87	110.14
5.2	110.68	63.53	110.68
5.4	110.78	62.83	110.78
5.6	110.65	62.0	110.65
5.8	110.32	61.11	110.32
6.0	109.85	60.26	109.85
6.2	109.21	59.89	109.21
6.4	108.54	59.62	108.54
6.6	107.92	59.44	107.92
6.8	107.41	59.34	107.41
7.0	107.3	59.33	107.3
7.2	107.64	59.4	107.64
7.4	108.1	59.46	108.1
7.6	108.57	59.48	108.57
7.8	109.0	59.42	109.0
8.0	108.97	58.99	108.97
8.2	108.81	58.45	108.81
8.4	108.53	57.86	108.53
8.6	108.15	57.26	108.15
8.8	107.67	56.7	107.67
9.0	107.0	56.25	107.0
9.2	106.33	55.89	106.33
9.4	105.71	55.63	105.71
9.6	105.2	55.48	105.2
9.8	105.02	55.6	105.02
10.0	105.25	55.99	105.25
10.2	105.59	56.45	105.59
10.4	105.98	56.93	105.98
10.6	106.37	57.36	106.37
10.8	106.47	57.37	106.47
11.0	106.48	57.26	106.48
11.2	106.43	57.11	106.43
11.4	106.34	56.96	106.34
11.6	106.23	56.86	106.23
11.8	105.92	57.04	105.92
12.0	105.66	57.3	105.66
12.2	105.51	57.63	105.51
12.4	105.54	58.01	105.54
12.6	105.99	58.5	105.99
12.8	107.09	59.15	107.09
13.0	108.3	59.72	108.3
13.2	109.51	60.16	109.51
13.4	110.61	60.37	110.61
13.6	111.04	59.78	111.04
13.8	111.15	58.85	111.15
14.0	111.08	57.79	111.08
14.2	110.86	56.68	110.86
14.4	110.52	55.69	110.52
14.6	110.05	55.14	110.05
14.8	109.58	54.74	109.58
15.0	109.17	54.5	109.17
15.2	108.89	54.43	108.89
15.4	109.09	54.68	109.09
15.6	109.66	55.17	109.66
15.8	110.32	55.71	110.32
16.0	110.97	56.2	110.97
16.2	111.52	56.55	111.52
16.4	111.55	56.25	111.55
16.6	111.41	55.79	111.41
16.8	111.13	55.22	111.13
17.0	110.71	54.59	110.71
17.2	110.14	53.96	110.14
17.4	109.25	53.37	109.25
17.6	108.34	52.88	108.34
17.8	107.51	52.53	107.51
18.0	106.83	52.39	106.83
18.2	106.5	52.61	106.5
18.4	106.95	53.64	106.95
18.6	107.6	54.8	107.6
18.8	108.39	55.98	108.39
19.0	109.24	57.06	109.24
19.2	110.0	57.65	110.0
19.4	110.62	57.67	110.62
19.6	111.15	57.5	111.15
19.8	111.58	57.18	111.58
20.0	111.87	56.78	111.87
20.2	111.92	56.38	111.92
20.4	111.84	55.97	111.84
20.6	111.64	55.57	111.64
20.8	111.32	55.24	111.32
21.0	110.74	55.07	110.74
21.2	110.14	54.99	110.14
21.4	109.6	54.98	109.6
21.6	109.19	55.06	109.19
21.8	109.42	55.34	109.42
22.0	109.91	55.69	109.91
22.2	110.48	56.02	110.48
22.4	111.01	56.27	111.01
22.6	111.3	56.26	111.3
22.8	111.08	55.79	111.08
23.0	110.73	55.24	110.73
23.2	110.3	54.7	110.3
23.4	109.83	54.24	109.83
23.6	109.38	54.2	109.38
23.8	108.98	54.4	108.98
24.0	108.7	54.74	108.7
24.2	108.58	55.18	108.58
24.4	108.83	55.71	108.83
24.6	109.57	56.33	109.57
24.8	110.43	56.93	110.43
25.0	111.33	57.48	111.33
25.2	112.18	57.93	112.18
25.4	112.59	57.95	112.59
25.6	112.83	57.82	112.83
25.8	112.91	57.59	112.91
26.0	112.85	57.29	112.85
26.2	112.61	56.98	112.61
26.4	112.09	56.74	112.09
26.6	111.48	56.52	111.48
26.8	110.84	56.32	110.84
27.0	110.21	56.16	110.21
27.2	109.82	56.09	109.82
27.4	109.64	56.11	109.64
27.6	109.49	56.15	109.49
27.8	109.35	56.18	109.35
28.0	109.18	56.17	109.18
28.2	108.76	55.96	108.76
28.4	108.28	55.71	108.28
28.6	107.75	55.45	107.75
28.8	107.17	55.2	107.17
29.0	106.57	54.97	106.57
29.2	105.81	54.86	105.81
29.4	105.09	54.8	105.09
29.6	104.43	54.8	104.43
29.8	103.9	54.87	103.9
30.0	103.62	55.07	103.62
30.2	103.8	55.51	103.8
30.4	104.09	55.94	104.09
30.6	104.44	56.32	104.44
30.8	104.78	56.58	104.78
31.0	104.86	56.31	104.86
31.2	104.81	55.82	104.81
31.4	104.7	55.26	104.7
31.6	104.56	54.71	104.56
31.8	104.37	54.29	104.37
32.0	104.09	54.22	104.09
32.2	103.85	54.28	103.85
32.4	103.71	54.5	103.71
32.6	103.73	54.86	103.73
32.8	104.19	55.55	104.19
33.0	104.94	56.41	104.94
33.2	105.78	57.28	105.78
33.4	106.65	58.07	106.65
33.6	107.4	58.54	107.4
33.8	107.95	58.55	107.95
34.0	108.4	58.41	108.4
34.2	108.74	58.16	108.74
34.4	108.98	57.85	108.98
34.6	109.01	57.59	109.01
34.8	108.93	57.37	108.93
35.0	108.8	57.18	108.8
35.2	108.63	57.05	108.63
35.4	108.44	57.06	108.44
35.6	108.26	57.21	108.26
35.8	108.14	57.46	108.14
36.0	108.13	57.78	108.13
36.2	108.25	58.17	108.25
36.4	108.88	58.74	108.88
36.6	109.65	59.34	109.65
36.8	110.46	59.89	110.46
37.0	111.23	60.35	111.23
37.2	111.76	60.55	111.76
37.4	111.98	60.44	111.98
37.6	112.07	60.18	112.07
37.8	112.01	59.81	112.01
38.0	111.83	59.35	111.83
38.2	111.32	58.7	111.32
38.4	110.76	58.04	110.76
38.6	110.22	57.43	110.22
38.8	109.79	56.94	109.79
39.0	109.78	56.85	109.78
39.2	110.19	57.16	110.19
39.4	110.69	57.55	110.69
39.6	111.2	57.95	111.2
39.8	111.61	58.25	111.61
40.0	111.55	58.05	111.55
40.2	111.38	57.74	111.38
40.4	111.13	57.37	111.13
40.6	110.84	56.95	110.84
40.8	110.59	56.57	110.59
41.0	110.39	56.25	110.39
41.2	110.21	55.98	110.21
41.4	110.04	55.78	110.04
41.6	109.88	55.68	109.88
41.8	109.75	55.83	109.75
42.0	109.64	56.06	109.64
42.2	109.57	56.35	109.57
42.4	109.52	56.68	109.52
42.6	109.55	57.01	109.55
42.8	109.62	57.32	109.62
43.0	109.72	57.6	109.72
43.2	109.84	57.83	109.84
43.4	109.95	57.95	109.95
43.6	110.03	57.83	110.03
43.8	110.11	57.68	110.11
44.0	110.19	57.54	110.19
44.2	110.27	57.46	110.27
44.4	110.39	57.66	110.39
44.6	110.52	57.98	110.52
44.8	110.64	58.36	110.64
45.0	110.76	58.77	110.76
45.2	110.85	59.13	110.85
45.4	110.89	59.41	110.89
45.6	110.95	59.7	110.95
45.8	111.03	59.99	111.03
46.0	111.17	60.3	111.17
46.2	111.48	60.73	111.48
46.4	111.83	61.16	111.83
46.6	112.21	61.59	112.21
46.8	112.58	61.98	112.58
47.0	112.88	62.2	112.88
47.2	113.13	62.34	113.13
47.4	113.37	62.48	113.37
47.6	113.6	62.64	113.6
47.8	113.83	62.95	113.83
48.0	114.06	63.45	114.06
48.2	114.31	63.99	114.31
48.4	114.6	64.55	114.6
48.6	114.98	65.07	114.98
48.8	115.56	65.49	115.56
49.0	116.14	65.86	116.14
49.2	116.65	66.19	116.65
49.4	117.03	66.48	117.03
49.6	116.92	66.69	116.92
49.8	116.6	66.85	116.6
50.0	116.19	67.0	116.19
50.2	115.75	67.15	115.75
50.4	115.42	67.34	115.42
50.6	115.3	67.6	115.3
50.8	115.25	67.88	115.25
51.0	115.24	68.15	115.24
51.2	115.29	68.42	115.29
51.4	115.53	68.68	115.53
51.6	115.76	68.9	115.76
51.8	115.94	69.08	115.94
52.0	115.99	69.21	115.99
52.2	115.7	69.22	115.7
52.4	115.01	69.09	115.01
52.6	114.23	68.94	114.23
52.8	113.42	68.79	113.42
53.0	112.66	68.67	112.66
53.2	112.22	68.66	112.22
53.4	111.89	68.73	111.89
53.6	111.66	68.86	111.66
53.8	111.51	69.08	111.51
54.0	111.52	69.51	111.52
54.2	111.63	70.06	111.63
54.4	111.76	70.63	111.76
54.6	111.89	71.17	111.89
54.8	111.94	71.62	111.94
55.0	111.7	71.72	111.7
55.2	111.44	71.76	111.44
55.4	111.22	71.79	111.22
55.6	111.08	71.85	111.08
55.8	111.32	72.18	111.32
56.0	111.79	72.66	111.79
56.2	112.31	73.14	112.31
56.4	112.79	73.58	112.79
56.6	113.11	73.86	113.11
56.8	113.11	73.89	113.11
57.0	112.98	73.8	112.98
57.2	112.75	73.59	112.75
57.4	112.41	73.27	112.41
57.6	111.82	72.73	111.82
57.8	111.18	72.11	111.18
58.0	110.59	71.5	110.59
58.2	110.11	70.96	110.11
58.4	110.05	70.7	110.05
58.6	110.46	70.79	110.46
58.8	110.99	70.94	110.99
59.0	111.56	71.09	111.56
59.2	112.09	71.17	112.09
59.4	112.2	70.85	112.2
59.6	112.17	70.39	112.17
59.8	112.05	69.83	112.05
60.0	111.85	69.21	111.85
60.2	111.56	68.5	111.56
60.4	111.12	67.68	111.12
60.6	110.76	66.93	110.76
60.8	110.53	66.3	110.53
61.0	110.51	65.86	110.51
61.2	111.29	66.19	111.29
61.4	112.25	66.66	112.25
61.6	113.3	67.15	113.3
61.8	114.35	67.56	114.35
62.0	115.1	67.39	115.1
62.2	115.62	66.85	115.62
62.4	115.99	66.18	115.99
62.6	116.2	65.44	116.2
62.8	116.18	64.75	116.18
63.0	115.86	64.21	115.86
63.2	115.48	63.73	115.48
63.4	115.08	63.32	115.08
63.6	114.76	63.02	114.76
63.8	114.87	62.96	114.87
64.0	115.03	62.96	115.03
64.2	115.2	62.99	115.2
64.4	115.33	63.0	115.33
64.6	115.23	62.79	115.23
64.8	115.0	62.5	115.0
65.0	114.68	62.2	114.68
65.2	114.27	61.89	114.27
65.4	113.76	61.65	113.76
65.6	113.13	61.54	113.13
65.8	112.45	61.44	112.45
66.0	111.75	61.35	111.75
66.2	111.04	61.25	111.04
66.4	110.37	61.02	110.37
66.6	109.75	60.75	109.75
66.8	109.2	60.5	109.2
67.0	108.72	60.3	108.72
67.2	108.44	60.25	108.44
67.4	108.39	60.41	108.39
67.6	108.41	60.62	108.41
67.8	108.44	60.85	108.44
68.0	108.43	61.08	108.43
68.2	108.17	61.17	108.17
68.4	107.73	61.16	107.73
68.6	107.24	61.11	107.24
68.8	106.74	61.03	106.74
69.0	106.27	60.94	106.27
69.2	105.88	60.8	105.88
69.4	105.58	60.67	105.58
69.6	105.37	60.58	105.37
69.8	105.26	60.55	105.26
70.0	105.37	60.68	105.37
70.2	105.74	61.02	105.74
70.4	106.2	61.41	106.2
70.6	106.69	61.81	106.69
70.8	107.19	62.2	107.19
71.0	107.54	62.44	107.54
71.2	107.81	62.59	107.81
71.4	108.0	62.68	108.0
71.6	108.11	62.72	108.11
71.8	108.11	62.69	108.11
72.0	107.78	62.46	107.78
72.2	107.44	62.25	107.44
72.4	107.16	62.09	107.16
72.6	107.0	62.06	107.0
72.8	107.37	62.5	107.37
73.0	108.09	63.23	108.09
73.2	108.9	64.01	108.9
73.4	109.73	64.74	109.73
73.6	110.46	65.26	110.46
73.8	110.86	65.18	110.86
74.0	111.1	64.94	111.1
74.2	111.2	64.57	111.2
74.4	111.13	64.14	111.13
74.6	110.71	63.69	110.71
74.8	110.02	63.27	110.02
75.0	109.28	62.91	109.28
75.2	108.58	62.63	108.58
75.4	108.05	62.53	108.05
75.6	108.11	62.87	108.11
75.8	108.29	63.31	108.29
76.0	108.54	63.77	108.54
76.2	108.8	64.2	108.8
76.4	108.88	64.37	108.88
76.6	108.81	64.31	108.81
76.8	108.65	64.15	108.65
77.0	108.38	63.91	108.38
77.2	108.01	63.61	108.01
77.4	107.33	63.19	107.33
77.6	106.56	62.74	106.56
77.8	105.79	62.33	105.79
78.0	105.08	62.0	105.08
78.2	104.61	61.87	104.61
78.4	104.62	62.13	104.62
78.6	104.74	62.49	104.74
78.8	104.93	62.91	104.93
79.0	105.12	63.34	105.12
79.2	105.16	63.65	105.16
79.4	104.91	63.72	104.91
79.6	104.62	63.75	104.62
79.8	104.3	63.76	104.3
80.0	104.0	63.77	104.0
80.2	103.76	63.84	103.76
80.4	103.62	63.99	103.62
80.6	103.54	64.16	103.54
80.8	103.52	64.36	103.52
81.0	103.56	64.59	103.56
81.2	103.75	64.86	103.75
81.4	104.02	65.15	104.02
81.6	104.33	65.45	104.33
81.8	104.66	65.74	104.66
82.0	104.98	66.0	104.98
82.2	105.21	66.22	105.21
82.4	105.43	66.4	105.43
82.6	105.65	66.54	105.65
82.8	105.87	66.63	105.87
83.0	106.12	66.59	106.12
83.2	106.38	66.48	106.38
83.4	106.65	66.35	106.65
83.6	106.94	66.22	106.94
83.8	107.26	66.17	107.26
84.0	107.62	66.25	107.62
84.2	107.98	66.35	107.98
84.4	108.33	66.43	108.33
84.6	108.65	66.47	108.65
84.8	108.93	66.34	108.93
85.0	109.17	66.13	109.17
85.2	109.32	65.89	109.32
85.4	109.38	65.63	109.38
85.6	109.23	65.35	109.23
85.8	108.75	65.04	108.75
86.0	108.27	64.8	108.27
86.2	107.85	64.66	107.85
86.4	107.58	64.67	107.58
86.6	108.01	65.18	108.01
86.8	108.68	65.87	108.68
87.0	109.47	66.62	109.47
87.2	110.27	67.37	110.27
87.4	110.95	67.97	110.95
87.6	111.3	68.24	111.3
87.8	111.55	68.41	111.55
88.0	111.7	68.49	111.7
88.2	111.77	68.48	111.77
88.4	111.64	68.33	111.64
88.6	111.4	68.11	111.4
88.8	111.17	67.92	111.17
89.0	111.01	67.8	111.01
89.2	111.04	67.86	111.04
89.4	111.68	68.44	111.68
89.6	112.4	69.12	112.4
89.8	113.1	69.85	113.1
90.0	113.7	70.57	113.7
90.2	113.82	71.06	113.82
90.4	113.32	71.25	113.32
90.6	112.7	71.38	112.7
90.8	112.06	71.5	112.06
91.0	111.48	71.64	111.48
91.2	111.28	71.93	111.28
91.4	111.33	72.32	111.33
91.6	111.56	72.77	111.56
91.8	111.99	73.29	111.99
92.0	112.74	73.94	112.74
92.2	113.8	74.71	113.8
92.4	114.94	75.48	114.94
92.6	116.07	76.18	116.07
92.8	117.07	76.71	117.07
93.0	117.82	76.94	117.82
93.2	118.35	77.08	118.35
93.4	118.61	77.14	118.61
93.6	118.38	77.18	118.38
93.8	117.12	77.29	117.12
94.0	115.83	77.38	115.83
94.2	114.81	77.45	114.81
94.4	114.39	77.49	114.39
94.6	116.8	77.48	116.8
94.8	119.58	77.45	119.58
95.0	122.27	77.42	122.27
95.2	124.42	77.41	124.42
95.4	123.71	77.52	123.71
95.6	121.66	77.67	121.66
95.8	119.25	77.78	119.25
96.0	116.85	77.82	116.85
96.2	115.73	77.63	115.73
96.4	115.6	77.26	115.6
96.6	115.83	76.83	115.83
96.8	116.28	76.36	116.28
97.0	116.8	76.0	116.8
97.2	117.29	75.7	117.29
97.4	117.71	75.39	117.71
97.6	117.98	75.05	117.98
97.8	117.7	74.53	117.7
98.0	116.9	73.86	116.9
98.2	116.01	73.24	116.01
98.4	115.15	72.73	115.15
98.6	114.69	72.59	114.69
98.8	114.79	72.89	114.79
99.0	115.0	73.3	115.0
99.2	115.23	73.72	115.23
99.4	115.29	73.95	115.29
99.6	115.08	73.85	115.08
99.8	114.71	73.64	114.71
100.0	114.18	73.35	114.18
100.2	113.45	73.01	113.45
100.4	112.2	72.57	112.2
100.6	110.9	72.16	110.9
100.8	109.66	71.84	109.66
101.0	108.59	71.66	108.59
101.2	108.21	71.96	108.21
101.4	108.16	72.44	108.16
101.6	108.29	72.98	108.29
101.8	108.55	73.5	108.55
102.0	108.86	73.79	108.86
102.2	109.19	73.94	109.19
102.4	109.47	73.99	109.47
102.6	109.64	73.94	109.64
102.8	109.47	73.72	109.47
103.0	109.07	73.39	109.07
103.2	108.53	73.0	108.53
103.4	107.9	72.59	107.9
103.6	107.11	72.17	107.11
103.8	106.2	71.76	106.2
104.0	105.36	71.44	105.36
104.2	104.69	71.25	104.69
104.4	104.39	71.32	104.39
104.6	104.82	71.89	104.82
104.8	105.45	72.54	105.45
105.0	106.2	73.16	106.2
105.2	106.91	73.57	106.91
105.4	107.35	73.37	107.35
105.6	107.7	73.02	107.7
105.8	107.95	72.59	107.95
106.0	108.08	72.14	108.08
106.2	108.01	71.94	108.01
106.4	107.81	71.82	107.81
106.6	107.51	71.75	107.51
106.8	107.11	71.71	107.11
