  0.00000	 84.14000	 65.74661	 84.14000
  0.20000	 84.18000	 65.78965	 84.18000
  0.40000	 84.17000	 65.78143	 84.17000
  0.60000	 84.13000	 65.74245	 84.13000
  0.80000	 84.07000	 65.68303	 84.07000
  1.00000	 83.99000	 65.60325	 83.99000
  1.20000	 83.92000	 65.53395	 83.92000
  1.40000	 83.84000	 65.45469	 83.84000
  1.60000	 83.79000	 65.40650	 83.79000
  1.80000	 83.76000	 65.37910	 83.76000
  2.00000	 83.76000	 65.38269	 83.76000
  2.20000	 83.86000	 65.48888	 83.86000
  2.40000	 84.06000	 65.69742	 84.06000
  2.60000	 84.28000	 65.92589	 84.28000
  2.80000	 84.51000	 66.16376	 84.51000
  3.00000	 84.73000	 66.39031	 84.73000
  3.20000	 84.91000	 66.57466	 84.91000
  3.40000	 85.02000	 66.68608	 85.02000
  3.60000	 85.08000	 66.74525	 85.08000
  3.80000	 85.10000	 66.76262	 85.10000
  4.00000	 85.09000	 66.74870	 85.09000
  4.20000	 85.01000	 66.66272	 85.01000
  4.40000	 84.83000	 66.47423	 84.83000
  4.60000	 84.62000	 66.25540	 84.62000
  4.80000	 84.39000	 66.01681	 84.39000
  5.00000	 84.15000	 65.76897	 84.15000
  5.20000	 83.92000	 65.53257	 83.92000
  5.40000	 83.81000	 65.42046	 83.81000
  5.60000	 83.74000	 65.35044	 83.74000
  5.80000	 83.67000	 65.28129	 83.67000
  6.00000	 83.59000	 65.20260	 83.59000
  6.20000	 83.50000	 65.11428	 83.50000
  6.40000	 83.33000	 64.94452	 83.33000
  6.60000	 83.08000	 64.69345	 83.08000
  6.80000	 82.81000	 64.42281	 82.81000
  7.00000	 82.54000	 64.15330	 82.54000
  7.20000	 82.26000	 63.87477	 82.26000
  7.40000	 82.00000	 63.61809	 82.00000
  7.60000	 81.80000	 63.42424	 81.80000
  7.80000	 81.62000	 63.25211	 81.62000
  8.00000	 81.45000	 63.09129	 81.45000
  8.20000	 81.29000	 62.94167	 81.29000
  8.40000	 81.14000	 62.80312	 81.14000
  8.60000	 80.94000	 62.61404	 80.94000
  8.80000	 80.76000	 62.44619	 80.76000
  9.00000	 80.62000	 62.32005	 80.62000
  9.20000	 80.53000	 62.24575	 80.53000
  9.40000	 80.51000	 62.24360	 80.51000
  9.60000	 80.67000	 62.42608	 80.67000
  9.80000	 80.89000	 62.66964	 80.89000
 10.00000	 81.16000	 62.96353	 81.16000
 10.20000	 81.48000	 63.30731	 81.48000
 10.40000	 81.82000	 63.66987	 81.82000
 10.60000	 82.12000	 63.98941	 82.12000
 10.80000	 82.44000	 64.32734	 82.44000
 11.00000	 82.78000	 64.68359	 82.78000
 11.20000	 83.14000	 65.05807	 83.14000
 11.40000	 83.52000	 65.45072	 83.52000
 11.60000	 83.96000	 65.90247	 83.96000
 11.80000	 84.42000	 66.37219	 84.42000
 12.00000	 84.89000	 66.84950	 84.89000
 12.20000	 85.36000	 67.32409	 85.36000
 12.40000	 85.83000	 67.79593	 85.83000
 12.60000	 86.29000	 68.25480	 86.29000
 12.80000	 86.72000	 68.68024	 86.72000
 13.00000	 87.13000	 69.08264	 87.13000
 13.20000	 87.50000	 69.44165	 87.50000
 13.40000	 87.83000	 69.75747	 87.83000
 13.60000	 88.10000	 70.00986	 88.10000
 13.80000	 88.29000	 70.17862	 88.29000
 14.00000	 88.44000	 70.30515	 88.44000
 14.20000	 88.53000	 70.36931	 88.53000
 14.40000	 88.56000	 70.37147	 88.56000
 14.60000	 88.55000	 70.33252	 88.55000
 14.80000	 88.48000	 70.23229	 88.48000
 15.00000	 88.36000	 70.08141	 88.36000
 15.20000	 88.19000	 69.88020	 88.19000
